time,timestamp,Latitude,Longitude,ax,ay,az,v,s,Vh
2/21/2024 17:51:37.81,1708512697.81,10.87643623,106.802002,-0.86,0.29,12.26,27.338158537887146,7.517993670340354,2.162664785705638
2/21/2024 17:51:38.23,1708512698.23,10.87644196,106.8020706,-0.95,-1.1,9.53,0.0,0.0,0.06099188366704766
2/21/2024 17:51:38.31,1708512698.31,10.87644196,106.8020706,-1.19,0.91,12.03,0.0,0.0,0.6929280550689708
2/21/2024 17:51:38.55,1708512698.55,10.87644196,106.8020706,-2.69,0.1,6.55,0.0,0.0,0.0655001873971372
2/21/2024 17:51:38.65,1708512698.65,10.87644196,106.8020706,-1.49,-0.28,12.24,0.0,0.0,0.05997588560491295
2/21/2024 17:51:38.72,1708512698.72,10.87644196,106.8020706,-1.86,0.04,10.74,0.0,0.0,0.08699383407219216
2/21/2024 17:51:38.81,1708512698.81,10.87644196,106.8020706,-1.49,-0.13,11.88,32.9907700070731,9.164102779742528,2.0956327613526082
2/21/2024 17:51:39.23,1708512699.23,10.87644386,106.8021545,-1.94,-0.49,9.74,0.0,0.0,0.09739981422433175
2/21/2024 17:51:39.33,1708512699.33,10.87644386,106.8021545,-3.08,-0.97,11.25,0.0,0.0,0.5951250987052957
2/21/2024 17:51:39.56,1708512699.56,10.87644386,106.8021545,0.09,0.16,10.1,0.0,0.0,0.08181027740502032
2/21/2024 17:51:39.65,1708512699.65,10.87644386,106.8021545,-2.66,-0.41,11.36,0.0,0.0,0.07270386132819112
2/21/2024 17:51:39.73,1708512699.73,10.87644386,106.8021545,-1.67,-0.97,9.2,0.0,0.0,0.07451985786444765
2/21/2024 17:51:39.82,1708512699.82,10.87644386,106.8021545,-2.87,1.23,10.86,29.4157869128963,8.334472802803505,2.0080146234856135
2/21/2024 17:51:40.25,1708512700.25,10.87644577,106.8022308,-1.53,0.66,12.17,0.0,0.0,0.05963288625913321
2/21/2024 17:51:40.32,1708512700.32,10.87644577,106.8022308,-1.23,-0.06,9.99,0.0,0.0,0.6243749999999999
2/21/2024 17:51:40.57,1708512700.57,10.87644577,106.8022308,-1.98,-0.16,9.54,0.0,0.0,0.06105624746729176
2/21/2024 17:51:40.65,1708512700.65,10.87644577,106.8022308,-2.14,0.12,11.48,0.0,0.0,0.07347185986334806
2/21/2024 17:51:40.73,1708512700.73,10.87644577,106.8022308,-1.61,1.09,13.48,0.0,0.0,0.08627183544929722
2/21/2024 17:51:40.81,1708512700.81,10.87644577,106.8022308,-0.67,-0.74,9.14,29.99676939708724,8.332435943635344,1.7695044602356256
2/21/2024 17:51:41.25,1708512701.25,10.87644672,106.8023071,-0.13,-0.11,13.31,0.0,0.0,0.06521887560468882
2/21/2024 17:51:41.32,1708512701.32,10.87644672,106.8023071,-2.52,0.91,15.19,0.0,0.0,0.8749440695343029
2/21/2024 17:51:41.56,1708512701.56,10.87644672,106.8023071,0.06,1.45,14.88,0.0,0.0,0.12052840869175271
2/21/2024 17:51:41.65,1708512701.65,10.87644672,106.8023071,-0.51,-0.67,9.46,0.0,0.0,0.06054388452153944
2/21/2024 17:51:41.73,1708512701.73,10.87644672,106.8023071,-2.3,-0.55,7.05,0.0,0.0,0.057104891080908264
2/21/2024 17:51:41.82,1708512701.82,10.87644672,106.8023071,-0.89,-0.91,9.22,29.99435869951846,8.331766305421795,1.7047785293312485
2/21/2024 17:51:42.25,1708512702.25,10.87644672,106.8023834,-0.98,-0.51,5.14,0.0,0.0,0.03289593725588929
2/21/2024 17:51:42.33,1708512702.33,10.87644672,106.8023834,0.15,0.33,11.59,0.0,0.0,0.33495130064398837
2/21/2024 17:51:42.50,1708512702.5,10.87644672,106.8023834,-2.37,-0.09,10.36,0.0,0.0,0.06630387353521655
2/21/2024 17:51:42.58,1708512702.58,10.87644672,106.8023834,-0.65,0.27,9.15,0.0,0.0,0.0741152513124689
2/21/2024 17:51:42.67,1708512702.67,10.87644672,106.8023834,-2.62,0.05,9.58,0.0,0.0,0.061311883056696395
2/21/2024 17:51:42.75,1708512702.75,10.87644672,106.8023834,-0.17,0.82,10.4,27.28221540219923,7.502609307877978,2.4970400971984876
2/21/2024 17:51:43.24,1708512703.24,10.87644577,106.8024521,-2.69,-0.18,10.23,0.0,0.0,0.06547187512212986
2/21/2024 17:51:43.32,1708512703.32,10.87644577,106.8024521,-1.18,-0.44,9.75,0.0,0.0,0.5616000446319589
2/21/2024 17:51:43.56,1708512703.56,10.87644577,106.8024521,-2.76,-0.77,3.69,0.0,0.0,0.029889101348962867
2/21/2024 17:51:43.65,1708512703.65,10.87644577,106.8024521,-1.98,0.34,10.56,0.0,0.0,0.06758387109381148
2/21/2024 17:51:43.73,1708512703.73,10.87644577,106.8024521,-0.65,1.16,10.51,0.0,0.0,0.051498901773499584
2/21/2024 17:51:43.80,1708512703.8,10.87644577,106.8024521,-2.85,-0.07,10.41,27.279511090930516,7.501865622271916,1.9248095976505744
2/21/2024 17:51:44.23,1708512704.23,10.87644577,106.8025208,-0.91,0.45,10.49,0.0,0.0,0.10489979991922382
2/21/2024 17:51:44.33,1708512704.33,10.87644577,106.8025208,-0.92,-0.15,10.45,0.0,0.0,0.26752028701789926
2/21/2024 17:51:44.49,1708512704.49,10.87644577,106.8025208,-3.01,0.13,8.63,0.0,0.0,0.05523189465337055
2/21/2024 17:51:44.57,1708512704.57,10.87644577,106.8025208,-1.71,-0.2,10.74,0.0,0.0,0.08699429498316022
2/21/2024 17:51:44.66,1708512704.66,10.87644577,106.8025208,-0.34,0.65,9.67,0.0,0.0,0.0618878819580641
2/21/2024 17:51:44.74,1708512704.74,10.87644577,106.8025208,-2.66,-0.21,12.11,26.96740515628244,7.490945876745122,2.9076111131801614
2/21/2024 17:51:45.23,1708512705.23,10.87644577,106.8025894,2.87,-0.39,10.04,0.0,0.0,0.08132384488685376
2/21/2024 17:51:45.32,1708512705.32,10.87644577,106.8025894,-2.02,0.59,10.26,0.0,0.0,0.29651426614385856
2/21/2024 17:51:45.49,1708512705.49,10.87644577,106.8025894,-0.9,-1.29,11.23,0.0,0.0,0.09096282650192904
2/21/2024 17:51:45.58,1708512705.58,10.87644577,106.8025894,0.47,0.75,10.57,0.0,0.0,0.08561729031396682
2/21/2024 17:51:45.67,1708512705.67,10.87644577,106.8025894,-0.68,-0.75,9.2,0.0,0.0,0.05887988769536605
2/21/2024 17:51:45.75,1708512705.75,10.87644577,106.8025894,-1.26,1.35,11.34,23.560039358412887,6.675344360058071,2.835
2/21/2024 17:51:46.25,1708512706.25,10.87644386,106.8026505,-0.22,-1.11,10.09,0.0,0.0,0.04944090569882121
2/21/2024 17:51:46.32,1708512706.32,10.87644386,106.8026505,-0.31,-0.37,9.86,0.0,0.0,0.31946423696140863
2/21/2024 17:51:46.50,1708512706.5,10.87644386,106.8026505,-2.01,-0.11,10.12,0.0,0.0,0.08197184365089241
2/21/2024 17:51:46.59,1708512706.59,10.87644386,106.8026505,-2.57,-0.37,10.22,0.0,0.0,0.06540826510646981
2/21/2024 17:51:46.67,1708512706.67,10.87644386,106.8026505,-5.46,0.1,10.17,0.0,0.0,0.06508787585455138
2/21/2024 17:51:46.75,1708512706.75,10.87644386,106.8026505,-0.79,0.54,10.46,27.28333177226037,7.502916309647749,2.5114460977592477
2/21/2024 17:51:47.24,1708512707.24,10.87644005,106.8027191,-0.82,0.32,11.18,0.0,0.0,0.05478189551167702
2/21/2024 17:51:47.31,1708512707.31,10.87644005,106.8027191,-2.78,0.39,14.21,0.0,0.0,0.512981308979081
2/21/2024 17:51:47.50,1708512707.5,10.87644005,106.8027191,-0.78,0.99,9.31,0.0,0.0,0.059583886352593256
2/21/2024 17:51:47.58,1708512707.58,10.87644005,106.8027191,3.75,0.4,15.47,0.0,0.0,0.09900840129130019
2/21/2024 17:51:47.66,1708512707.66,10.87644005,106.8027191,4.32,0.24,21.43,0.0,0.0,0.13715173840344508
2/21/2024 17:51:47.74,1708512707.74,10.87644005,106.8027191,-2.53,-0.62,19.29,21.00603962476365,5.8350110068787915,4.8225
2/21/2024 17:51:48.24,1708512708.24,10.87643814,106.8027725,-0.28,1.03,17.0,0.0,0.0,0.13769973735821847
2/21/2024 17:51:48.33,1708512708.33,10.87643814,106.8027725,-0.38,-0.19,9.54,0.0,0.0,0.24422426202399608
2/21/2024 17:51:48.49,1708512708.49,10.87643814,106.8027725,-1.47,0.87,13.51,0.0,0.0,0.08646383508308644
2/21/2024 17:51:48.57,1708512708.57,10.87643814,106.8027725,-1.4,0.17,9.2,0.0,0.0,0.07452025268576107
2/21/2024 17:51:48.66,1708512708.66,10.87643814,106.8027725,-1.26,-0.11,9.79,0.0,0.0,0.07929884874923288
2/21/2024 17:51:48.75,1708512708.75,10.87643814,106.8027725,-1.19,0.06,10.56,24.127966887393317,6.702213024275921,2.535456098693849
2/21/2024 17:51:49.24,1708512709.24,10.87643242,106.8028336,-2.38,-0.32,9.09,0.0,0.0,0.05817588903813885
2/21/2024 17:51:49.32,1708512709.32,10.87643242,106.8028336,0.03,-1.67,11.73,0.0,0.0,0.3002883221741588
2/21/2024 17:51:49.48,1708512709.48,10.87643242,106.8028336,-2.97,0.87,10.72,0.0,0.0,0.08683183438118248
2/21/2024 17:51:49.57,1708512709.57,10.87643242,106.8028336,0.16,-0.43,9.37,0.0,0.0,0.05996824305749726
2/21/2024 17:51:49.65,1708512709.65,10.87643242,106.8028336,-2.28,-0.01,6.0,0.0,0.0,0.04859990730290065
2/21/2024 17:51:49.74,1708512709.74,10.87643242,106.8028336,-2.54,0.06,8.9,21.07878338325286,5.855217606459127,2.225
2/21/2024 17:51:50.24,1708512710.24,10.87642765,106.802887,-2.39,-0.01,10.11,0.0,0.0,0.08189084380538758
2/21/2024 17:51:50.33,1708512710.33,10.87642765,106.802887,-0.97,0.48,9.66,0.0,0.0,0.2791742505798902
2/21/2024 17:51:50.50,1708512710.5,10.87642765,106.802887,-0.4,-0.28,9.52,0.0,0.0,0.06092788378911791
2/21/2024 17:51:50.58,1708512710.58,10.87642765,106.802887,0.21,0.49,11.99,0.0,0.0,0.07673631102021262
2/21/2024 17:51:50.66,1708512710.66,10.87642765,106.802887,-1.12,0.04,11.19,0.0,0.0,0.07161586340338544
2/21/2024 17:51:50.74,1708512710.74,10.87642765,106.802887,-1.96,0.8,12.64,24.088833888460186,6.691342746794496,3.1600000000000006
2/21/2024 17:51:51.24,1708512711.24,10.87643337,106.802948,-2.08,-0.93,6.58,0.0,0.0,0.042111919677772676
2/21/2024 17:51:51.32,1708512711.32,10.87643337,106.802948,-2.04,-0.01,10.52,0.0,0.0,0.2693122889405072
2/21/2024 17:51:51.48,1708512711.48,10.87643337,106.802948,-1.57,-1.23,8.71,0.0,0.0,0.07055086543471079
2/21/2024 17:51:51.57,1708512711.57,10.87643337,106.802948,-0.82,-0.33,9.32,0.0,0.0,0.0754922559816623
2/21/2024 17:51:51.66,1708512711.66,10.87643337,106.802948,0.69,0.79,12.7,0.0,0.0,0.08127984497077706
2/21/2024 17:51:51.74,1708512711.74,10.87643337,106.802948,-1.62,-0.33,9.66,24.903500077665164,6.848462587329665,2.3193660902824416
2/21/2024 17:51:52.23,1708512712.23,10.87644768,106.803009,-1.93,-0.59,10.41,0.0,0.0,0.104099801445102
2/21/2024 17:51:52.33,1708512712.33,10.87644768,106.803009,-0.47,-0.04,10.41,0.0,0.0,0.3008492700348506
2/21/2024 17:51:52.50,1708512712.5,10.87644768,106.803009,-1.11,-0.12,13.77,0.0,0.0,0.08812783190925984
2/21/2024 17:51:52.58,1708512712.58,10.87644768,106.803009,-1.47,0.02,6.65,0.0,0.0,0.03258515981693791
2/21/2024 17:51:52.65,1708512712.65,10.87644768,106.803009,-2.0,0.1,10.28,0.0,0.0,0.08326784117896976
2/21/2024 17:51:52.74,1708512712.74,10.87644768,106.803009,-1.23,0.45,9.14,0.0,0.0,0.07403385879141866
2/21/2024 17:51:52.83,1708512712.83,10.87644768,106.803009,-2.99,0.06,11.16,23.784241596534354,6.672801051576526,1.8759967854538784
2/21/2024 17:51:53.24,1708512713.24,10.87644863,106.8030701,-0.49,-1.01,8.82,0.0,0.0,0.056447892334035715
2/21/2024 17:51:53.32,1708512713.32,10.87644863,106.8030701,-1.05,-0.37,9.96,0.0,0.0,0.3227042393646684
2/21/2024 17:51:53.50,1708512713.5,10.87644863,106.8030701,-2.58,-0.48,10.09,0.0,0.0,0.06457587683111342
2/21/2024 17:51:53.58,1708512713.58,10.87644863,106.8030701,-2.56,-0.25,10.27,0.0,0.0,0.06572826640346817
2/21/2024 17:51:53.66,1708512713.66,10.87644863,106.8030701,-1.4,-0.05,10.31,0.0,0.0,0.08351084071548429
2/21/2024 17:51:53.75,1708512713.75,10.87644863,106.8030701,-1.11,0.39,10.33,0.0,0.0,0.05061690345578029
2/21/2024 17:51:53.82,1708512713.82,10.87644863,106.8030701,-1.08,0.07,9.62,15.251260032476996,4.194096549333215,1.6171226770668736
2/21/2024 17:51:54.23,1708512714.23,10.87644386,106.8031082,-2.4,0.03,8.18,0.0,0.0,0.06625787362295454
2/21/2024 17:51:54.32,1708512714.32,10.87644386,106.8031082,-2.19,-0.65,11.3,0.0,0.0,0.3265702931214037
2/21/2024 17:51:54.49,1708512714.49,10.87644386,106.8031082,-3.1,-1.18,7.93,0.0,0.0,0.05075190319828835
2/21/2024 17:51:54.57,1708512714.57,10.87644386,106.8031082,-2.38,-0.07,11.43,0.0,0.0,0.09258331393459229
2/21/2024 17:51:54.66,1708512714.66,10.87644386,106.8031082,-1.47,-0.03,11.65,0.0,0.0,0.07455985778815376
2/21/2024 17:51:54.74,1708512714.74,10.87644386,106.8031082,-0.01,-0.13,13.42,0.0,0.0,0.08588783618171872
2/21/2024 17:51:54.82,1708512714.82,10.87644386,106.8031082,-1.3,0.07,9.25,18.105445790680367,5.029290497411213,1.55492565102584
2/21/2024 17:51:55.23,1708512715.23,10.87644863,106.803154,-2.19,-0.48,9.21,0.0,0.0,0.0746008577099525
2/21/2024 17:51:55.32,1708512715.32,10.87644863,106.803154,-1.91,0.23,12.77,0.0,0.0,0.3690533312531261
2/21/2024 17:51:55.49,1708512715.49,10.87644863,106.803154,-2.2,-0.37,11.77,0.0,0.0,0.09533681815919011
2/21/2024 17:51:55.58,1708512715.58,10.87644863,106.803154,-0.45,-1.69,9.75,0.0,0.0,0.04777523431806685
2/21/2024 17:51:55.65,1708512715.65,10.87644863,106.803154,-1.34,1.35,11.07,0.0,0.0,0.0896668289738517
2/21/2024 17:51:55.74,1708512715.74,10.87644863,106.803154,-3.45,-1.15,10.06,0.0,0.0,0.06438387719732418
2/21/2024 17:51:55.82,1708512715.82,10.87644863,106.803154,-1.22,-0.2,11.11,11.87713920179589,3.3321973557068394,1.95980471200568
2/21/2024 17:51:56.24,1708512716.24,10.87644958,106.8031845,-1.97,-0.52,8.12,0.0,0.0,0.06577187454992553
2/21/2024 17:51:56.33,1708512716.33,10.87644958,106.8031845,-2.27,-0.22,9.72,0.0,0.0,0.280908252136287
2/21/2024 17:51:56.50,1708512716.5,10.87644958,106.8031845,-0.84,-0.67,8.93,0.0,0.0,0.057151890991262916
2/21/2024 17:51:56.58,1708512716.58,10.87644958,106.8031845,-1.13,-0.62,7.9,0.0,0.0,0.05056020492574475
2/21/2024 17:51:56.66,1708512716.66,10.87644958,106.8031845,-1.24,0.53,10.35,0.0,0.0,0.0662398736572868
2/21/2024 17:51:56.74,1708512716.74,10.87644958,106.8031845,-0.8,-0.02,9.47,0.0,0.0,0.0464029114933436
2/21/2024 17:51:56.81,1708512716.81,10.87644958,106.8031845,-2.16,0.01,10.73,20.379159322105238,5.660877589473677,1.9839776160221578
2/21/2024 17:51:57.24,1708512717.24,10.87647343,106.8032303,-1.88,-0.4,10.36,0.0,0.0,0.08391583994300846
2/21/2024 17:51:57.33,1708512717.33,10.87647343,106.8032303,-0.73,-0.39,9.98,0.0,0.0,0.5748480456848154
2/21/2024 17:51:57.57,1708512717.57,10.87647343,106.8032303,-0.91,-0.38,9.86,0.0,0.0,0.06310425576808143
2/21/2024 17:51:57.65,1708512717.65,10.87647343,106.8032303,-2.3,-0.06,10.55,0.0,0.0,0.06751987121588174
2/21/2024 17:51:57.73,1708512717.73,10.87647343,106.8032303,-1.76,-0.4,11.03,0.0,0.0,0.0705918653565095
2/21/2024 17:51:57.81,1708512717.81,10.87647343,106.8032303,-0.64,-0.54,8.35,16.27439313406127,4.475458154979267,1.4729405351257807
2/21/2024 17:51:58.23,1708512718.23,10.87650681,106.8032532,-0.84,-0.11,9.58,0.0,0.0,0.07759785199363137
2/21/2024 17:51:58.32,1708512718.32,10.87650681,106.8032532,-0.78,-0.51,7.11,0.0,0.0,0.4095360325469978
2/21/2024 17:51:58.56,1708512718.56,10.87650681,106.8032532,-1.6,-0.91,13.32,0.0,0.0,0.10789236584503671
2/21/2024 17:51:58.65,1708512718.65,10.87650681,106.8032532,-1.96,-0.5,10.51,0.0,0.0,0.06726387170416273
2/21/2024 17:51:58.73,1708512718.73,10.87650681,106.8032532,0.2,-0.86,9.78,0.0,0.0,0.06259188061529129
2/21/2024 17:51:58.81,1708512718.81,10.87650681,106.8032532,-0.36,-0.78,11.36,9.550630894612679,2.679482531243581,2.1004646521912127
2/21/2024 17:51:59.24,1708512719.24,10.87652969,106.8032455,-2.72,-0.34,8.8,0.0,0.0,0.056319892578176226
2/21/2024 17:51:59.32,1708512719.32,10.87652969,106.8032455,-0.65,-0.67,10.71,0.0,0.0,0.669375
2/21/2024 17:51:59.57,1708512719.57,10.87652969,106.8032455,0.13,0.7,10.67,0.0,0.0,0.06828827677945525
2/21/2024 17:51:59.65,1708512719.65,10.87652969,106.8032455,0.44,0.27,9.73,0.0,0.0,0.06227188122564257
2/21/2024 17:51:59.73,1708512719.73,10.87652969,106.8032455,-0.59,-0.1,10.35,0.0,0.0,0.050714903268860204
2/21/2024 17:51:59.80,1708512719.8,10.87652969,106.8032455,-2.16,-0.27,11.0,10.830745131195187,3.038625688671418,2.2275004720688116
2/21/2024 17:52:00.25,1708512720.25,10.87655258,106.8032303,-0.55,-0.45,9.56,0.0,0.0,0.0611838833008369
2/21/2024 17:52:00.33,1708512720.33,10.87655258,106.8032303,-0.73,-0.93,8.59,0.0,0.0,0.49478403932190024
2/21/2024 17:52:00.57,1708512720.57,10.87655258,106.8032303,-1.51,-0.47,11.39,0.0,0.0,0.072896295456232
2/21/2024 17:52:00.65,1708512720.65,10.87655258,106.8032303,-1.14,-0.98,12.8,0.0,0.0,0.08191984375007451
2/21/2024 17:52:00.73,1708512720.73,10.87655258,106.8032303,-1.34,1.34,11.37,0.0,0.0,0.07276786120612086
2/21/2024 17:52:00.81,1708512720.81,10.87655258,106.8032303,-0.66,0.16,10.1,9.506261329134214,2.640628146981726,1.9553605085754724
2/21/2024 17:52:01.25,1708512721.25,10.87656021,106.8032074,-0.04,0.12,10.71,0.0,0.0,0.05247889990429884
2/21/2024 17:52:01.32,1708512721.32,10.87656021,106.8032074,0.78,0.06,8.28,0.0,0.0,0.5597279589385993
2/21/2024 17:52:01.58,1708512721.58,10.87656021,106.8032074,0.51,-0.22,8.44,0.0,0.0,0.0540162189333273
2/21/2024 17:52:01.66,1708512721.66,10.87656021,106.8032074,-0.33,0.32,16.21,0.0,0.0,0.1037438021241178
2/21/2024 17:52:01.74,1708512721.74,10.87656021,106.8032074,0.91,-1.12,11.64,0.0,0.0,0.074495857910224
2/21/2024 17:52:01.82,1708512721.82,10.87656021,106.8032074,-0.16,-0.78,7.01,14.98234519006371,4.161762552795475,1.2961494024525
2/21/2024 17:52:02.25,1708512722.25,10.87655926,106.8031693,-0.97,0.83,9.34,0.0,0.0,0.05977588598638249
2/21/2024 17:52:02.33,1708512722.33,10.87655926,106.8031693,1.21,0.23,9.57,0.0,0.0,0.5512320438079843
2/21/2024 17:52:02.57,1708512722.57,10.87655926,106.8031693,-0.11,-1.31,7.63,0.0,0.0,0.061803209564386646
2/21/2024 17:52:02.66,1708512722.66,10.87655926,106.8031693,-0.12,1.45,12.83,0.0,0.0,0.06286688009077067
2/21/2024 17:52:02.73,1708512722.73,10.87655926,106.8031693,-1.75,-0.14,6.57,0.0,0.0,0.05321689849667621
2/21/2024 17:52:02.82,1708512722.82,10.87655926,106.8031693,1.26,0.56,12.37,15.564336097971083,4.236958242466059,2.079397870615096
2/21/2024 17:52:03.23,1708512723.23,10.87655258,106.8031311,-0.12,-0.31,10.98,0.0,0.0,0.10979979057322
2/21/2024 17:52:03.33,1708512723.33,10.87655258,106.8031311,-1.32,0.09,12.67,0.0,0.0,0.7297920579986583
2/21/2024 17:52:03.57,1708512723.57,10.87655258,106.8031311,0.17,0.05,9.75,0.0,0.0,0.06240025291468499
2/21/2024 17:52:03.65,1708512723.65,10.87655258,106.8031311,0.88,-0.54,9.56,0.0,0.0,0.0611838833008369
2/21/2024 17:52:03.73,1708512723.73,10.87655258,106.8031311,0.16,-1.54,9.35,0.0,0.0,0.07573485554702018
2/21/2024 17:52:03.82,1708512723.82,10.87655258,106.8031311,0.83,0.5,13.03,15.401023069798491,4.320842542672465,2.2984928350525657
2/21/2024 17:52:04.24,1708512724.24,10.87654209,106.803093,-0.6,0.34,10.7,0.0,0.0,0.06847986938482789
2/21/2024 17:52:04.32,1708512724.32,10.87654209,106.803093,0.06,1.11,9.74,0.0,0.0,0.6584239516983041
2/21/2024 17:52:04.58,1708512724.58,10.87654209,106.803093,0.99,-0.3,9.64,0.0,0.0,0.0472362316744784
2/21/2024 17:52:04.65,1708512724.65,10.87654209,106.803093,-0.3,-1.64,5.79,0.0,0.0,0.04689891054729911
2/21/2024 17:52:04.74,1708512724.74,10.87654209,106.803093,-2.03,1.1,12.03,0.0,0.0,0.07699185314948409
2/21/2024 17:52:04.82,1708512724.82,10.87654209,106.803093,-0.56,-0.01,8.6,20.95171637410598,5.87812037167664,1.5901404937363053
2/21/2024 17:52:05.25,1708512725.25,10.87653542,106.8030396,0.91,0.6,10.28,0.0,0.0,0.06579187451177858
2/21/2024 17:52:05.33,1708512725.33,10.87653542,106.8030396,0.67,-0.33,9.64,0.0,0.0,0.6025
2/21/2024 17:52:05.58,1708512725.58,10.87653542,106.8030396,-0.45,0.36,11.97,0.0,0.0,0.07660831050141327
2/21/2024 17:52:05.66,1708512725.66,10.87653542,106.8030396,-0.98,-0.64,10.33,0.0,0.0,0.06611187390142732
2/21/2024 17:52:05.74,1708512725.74,10.87653542,106.8030396,1.13,0.64,10.02,0.0,0.0,0.04909790635304148
2/21/2024 17:52:05.81,1708512725.81,10.87653542,106.8030396,-0.31,-1.45,10.63,24.16745593571602,6.713182204365561,2.0579685352630968
2/21/2024 17:52:06.25,1708512726.25,10.87652874,106.8029785,-1.45,-0.17,11.13,0.0,0.0,0.07123186413580697
2/21/2024 17:52:06.33,1708512726.33,10.87652874,106.8029785,-0.57,-0.12,11.07,0.0,0.0,0.6376320506744395
2/21/2024 17:52:06.57,1708512726.57,10.87652874,106.8029785,-1.21,-0.08,5.78,0.0,0.0,0.036992149933013245
2/21/2024 17:52:06.65,1708512726.65,10.87652874,106.8029785,-0.82,0.87,10.97,0.0,0.0,0.10969979076395477
2/21/2024 17:52:06.75,1708512726.75,10.87652874,106.8029785,0.87,0.22,11.48,0.0,0.0,0.07347185986334806
2/21/2024 17:52:06.83,1708512726.83,10.87652874,106.8029785,0.45,0.56,12.14,27.586645097293747,7.50969797820038,1.942400926208607
2/21/2024 17:52:07.23,1708512727.23,10.87652397,106.8029099,-2.12,-1.4,2.93,0.0,0.0,0.018751964233415495
2/21/2024 17:52:07.31,1708512727.31,10.87652397,106.8029099,1.14,0.2,11.22,0.0,0.0,0.7584719443588268
2/21/2024 17:52:07.57,1708512727.57,10.87652397,106.8029099,1.05,0.4,9.28,0.0,0.0,0.05939224072290016
2/21/2024 17:52:07.65,1708512727.65,10.87652397,106.8029099,0.33,0.73,9.47,0.0,0.0,0.060607884399469195
2/21/2024 17:52:07.73,1708512727.73,10.87652397,106.8029099,-0.05,-0.31,8.76,0.0,0.0,0.07095586466223494
2/21/2024 17:52:07.82,1708512727.82,10.87652397,106.8029099,-1.28,-0.14,10.85,26.763331732622177,7.508601331864827,1.9139406953430809
2/21/2024 17:52:08.24,1708512728.24,10.87652111,106.8028412,-0.82,-0.01,8.83,0.0,0.0,0.07152286358076879
2/21/2024 17:52:08.33,1708512728.33,10.87652111,106.8028412,1.18,0.13,7.76,0.0,0.0,0.41050406808471956
2/21/2024 17:52:08.56,1708512728.56,10.87652111,106.8028412,0.89,0.95,11.81,0.0,0.0,0.07558430635101843
2/21/2024 17:52:08.64,1708512728.64,10.87652111,106.8028412,-0.89,-0.38,10.28,0.0,0.0,0.10279980392465403
2/21/2024 17:52:08.74,1708512728.74,10.87652111,106.8028412,-1.23,0.36,10.52,0.0,0.0,0.05154790168003956
2/21/2024 17:52:08.81,1708512728.81,10.87652111,106.8028412,-1.15,-0.01,12.74,30.03310170059235,8.342528250164541,2.3556267314186665
2/21/2024 17:52:09.24,1708512729.24,10.8765173,106.8027649,-0.36,-1.27,7.43,0.0,0.0,0.06018288521009196
2/21/2024 17:52:09.33,1708512729.33,10.8765173,106.8027649,-0.22,0.07,8.86,0.0,0.0,0.55375
2/21/2024 17:52:09.58,1708512729.58,10.8765173,106.8027649,0.11,-0.37,10.15,0.0,0.0,0.04973524393111575
2/21/2024 17:52:09.65,1708512729.65,10.8765173,106.8027649,-0.24,-0.54,8.87,0.0,0.0,0.05676789172368444
2/21/2024 17:52:09.73,1708512729.73,10.8765173,106.8027649,-0.19,0.46,10.94,0.0,0.0,0.08861383098228885
2/21/2024 17:52:09.82,1708512729.82,10.8765173,106.8027649,-1.55,0.09,8.63,29.69976484304125,8.332433946731287,1.5956874954586417
2/21/2024 17:52:10.25,1708512730.25,10.87651825,106.8026886,-1.1,0.06,9.11,0.0,0.0,0.05830388879399834
2/21/2024 17:52:10.33,1708512730.33,10.87651825,106.8026886,0.12,0.05,12.71,0.0,0.0,0.6723591115150499
2/21/2024 17:52:10.56,1708512730.56,10.87651825,106.8026886,0.29,-0.24,10.76,0.0,0.0,0.08715629553247708
2/21/2024 17:52:10.65,1708512730.65,10.87651825,106.8026886,-0.7,0.86,8.63,0.0,0.0,0.06990286667067211
2/21/2024 17:52:10.74,1708512730.74,10.87651825,106.8026886,-2.08,-0.25,10.87,0.0,0.0,0.06956786730963357
2/21/2024 17:52:10.82,1708512730.82,10.87651825,106.8026886,-0.54,-0.61,10.02,30.541902098655214,8.399023158038593,1.7675286421509373
2/21/2024 17:52:11.24,1708512731.24,10.87652779,106.8026123,1.62,0.47,14.87,0.0,0.0,0.12044677026568876
2/21/2024 17:52:11.33,1708512731.33,10.87652779,106.8026123,-2.3,-0.19,11.32,0.0,0.0,0.6520320518188487
2/21/2024 17:52:11.57,1708512731.57,10.87652779,106.8026123,-0.68,0.29,9.59,0.0,0.0,0.06137624876429014
2/21/2024 17:52:11.65,1708512731.65,10.87652779,106.8026123,0.89,0.11,8.61,0.0,0.0,0.05510389489751105
2/21/2024 17:52:11.73,1708512731.73,10.87652779,106.8026123,-1.23,0.63,9.82,0.0,0.0,0.06284788012701029
2/21/2024 17:52:11.81,1708512731.81,10.87652779,106.8026123,-1.16,0.29,9.31,27.017416381617803,7.504837883782723,1.7214195344982564
2/21/2024 17:52:12.24,1708512732.24,10.87652969,106.8025436,0.07,-0.1,9.42,0.0,0.0,0.060287885009820456
2/21/2024 17:52:12.32,1708512732.32,10.87652969,106.8025436,-2.14,-0.88,7.18,0.0,0.0,0.44875
2/21/2024 17:52:12.57,1708512732.57,10.87652969,106.8025436,-0.13,0.87,10.85,0.0,0.0,0.08788529800440299
