timestamp,Latitude,Longitude,ax,ay,az
1708513148.45,10.87446976,106.8014526,-0.67,0.02,10.08
1708513148.62,10.87446976,106.8014526,-0.91,0.25,10.35
1708513148.7,10.87446976,106.8014526,-0.01,0.21,16.37
1708513148.79,10.87446976,106.8014526,-1.55,-0.26,11.2
1708513148.87,10.87439346,106.8014374,-2.59,-0.38,10.87
1708513149.3,10.87439346,106.8014374,-1.38,-1.0,12.03
1708513149.45,10.87439346,106.8014374,-1.53,-0.39,10.9
1708513149.62,10.87439346,106.8014374,1.22,-0.06,10.72
1708513149.71,10.87439346,106.8014374,0.05,-0.64,10.22
1708513149.79,10.87439346,106.8014374,-0.37,-0.48,11.44
1708513149.87,10.87432575,106.8014374,-0.61,-0.61,8.46
1708513150.3,10.87432575,106.8014374,-0.97,0.26,7.78
1708513150.45,10.87432575,106.8014374,-3.44,0.07,9.47
1708513150.63,10.87432575,106.8014374,-0.93,-0.75,8.54
1708513150.72,10.87432575,106.8014374,-0.11,-0.83,8.75
1708513150.8,10.87432575,106.8014374,-1.96,0.43,11.87
1708513150.87,10.87425709,106.8014297,-1.15,-0.9,9.54
1708513151.3,10.87425709,106.8014297,-1.58,-0.18,8.08
1708513151.45,10.87425709,106.8014297,-2.1,0.6,10.26
1708513151.63,10.87425709,106.8014297,-0.48,-0.08,10.31
1708513151.72,10.87425709,106.8014297,-2.38,-0.31,8.87
1708513151.8,10.87425709,106.8014297,-0.22,-0.12,10.19
1708513151.88,10.87418556,106.8014374,-1.56,-0.32,8.44
1708513152.3,10.87418556,106.8014374,-2.04,-0.55,9.33
1708513152.44,10.87418556,106.8014374,-1.08,-0.8,9.87
1708513152.62,10.87418556,106.8014374,-2.45,-0.17,11.62
1708513152.7,10.87418556,106.8014374,-2.99,0.24,8.89
1708513152.79,10.87418556,106.8014374,-1.01,0.48,11.3
1708513152.88,10.87411404,106.8014374,-1.56,0.84,9.5
1708513153.29,10.87411404,106.8014374,-1.04,0.18,10.47
1708513153.45,10.87411404,106.8014374,-1.46,-0.09,12.08
1708513153.62,10.87411404,106.8014374,-1.3,-0.57,6.9
1708513153.71,10.87411404,106.8014374,-1.17,0.0,9.69
1708513153.78,10.87411404,106.8014374,-2.58,0.65,9.43
1708513153.88,10.87405586,106.8014297,-1.37,-0.19,8.59
1708513154.29,10.87405586,106.8014297,-1.93,0.42,9.53
1708513154.43,10.87405586,106.8014297,-1.32,-0.15,11.42
1708513154.62,10.87405586,106.8014297,-1.21,0.01,10.86
1708513154.71,10.87405586,106.8014297,-1.78,0.77,10.23
1708513154.79,10.87405586,106.8014297,-2.78,0.03,8.7
1708513154.86,10.87399864,106.8014221,-0.84,-0.57,10.89
1708513155.29,10.87399864,106.8014221,-1.11,1.08,10.48
1708513155.43,10.87399864,106.8014221,-0.96,-0.53,8.55
1708513155.63,10.87399864,106.8014221,-0.34,0.55,10.08
1708513155.71,10.87399864,106.8014221,-1.02,0.1,11.25
1708513155.8,10.87399864,106.8014221,-0.82,-0.25,9.87
1708513155.88,10.87394905,106.8013992,-2.44,0.55,10.17
1708513156.3,10.87394905,106.8013992,0.77,0.64,13.5
1708513156.43,10.87394905,106.8013992,0.56,-0.24,11.04
1708513156.63,10.87394905,106.8013992,-0.89,-0.22,11.92
1708513156.71,10.87394905,106.8013992,-0.97,-0.25,10.22
1708513156.8,10.87394905,106.8013992,-1.08,0.43,11.13
1708513156.88,10.87391567,106.8013611,-0.92,-0.25,9.74
1708513157.29,10.87391567,106.8013611,-1.37,-0.16,11.05
1708513157.43,10.87391567,106.8013611,-0.16,-0.56,10.37
1708513157.63,10.87391567,106.8013611,-3.01,-1.29,-5.71
1708513157.72,10.87391567,106.8013611,-1.78,0.07,10.09
1708513157.8,10.87391567,106.8013611,-1.53,0.89,10.08
1708513157.89,10.87388229,106.8013229,-0.94,-0.92,10.13
1708513158.29,10.87388229,106.8013229,-1.42,-0.72,10.96
1708513158.43,10.87388229,106.8013229,-1.84,0.41,10.48
1708513158.63,10.87388229,106.8013229,-0.24,-0.22,8.03
1708513158.71,10.87388229,106.8013229,1.49,-0.32,12.31
1708513158.78,10.87388229,106.8013229,-1.02,0.02,9.7
1708513158.87,10.87386799,106.8012848,-1.18,0.38,11.69
1708513159.3,10.87386799,106.8012848,0.65,0.95,17.05
1708513159.42,10.87386799,106.8012848,-1.48,0.74,8.91
1708513159.63,10.87386799,106.8012848,-2.37,-0.06,9.88
1708513159.71,10.87386799,106.8012848,0.28,-1.77,9.51
1708513159.79,10.87386799,106.8012848,-0.39,1.02,5.36
1708513159.87,10.87385273,106.801239,-1.14,0.31,10.26
1708513160.3,10.87385273,106.801239,-0.14,0.28,11.07
1708513160.43,10.87385273,106.801239,-1.2,-0.09,9.01
1708513160.63,10.87385273,106.801239,-0.83,0.98,10.75
1708513160.71,10.87385273,106.801239,-0.7,-0.41,6.81
1708513160.8,10.87385273,106.801239,-2.16,-0.09,11.18
1708513160.87,10.87385559,106.8011856,-0.58,0.74,12.43
1708513161.29,10.87385559,106.8011856,-0.47,-0.35,9.38
1708513161.42,10.87385559,106.8011856,-2.0,-0.67,9.36
1708513161.63,10.87385559,106.8011856,-0.47,0.1,9.36
1708513161.71,10.87385559,106.8011856,-1.82,-0.03,8.77
1708513161.78,10.87385559,106.8011856,-2.68,0.05,9.2
1708513161.86,10.87386799,106.8011322,-1.13,-0.29,6.68
1708513162.29,10.87386799,106.8011322,-1.68,-0.42,0.89
1708513162.42,10.87386799,106.8011322,-1.21,0.57,12.07
1708513162.62,10.87386799,106.8011322,-1.89,-0.83,10.2
1708513162.71,10.87386799,106.8011322,-1.7,0.17,11.34
1708513162.79,10.87386799,106.8011322,-1.54,0.06,11.48
1708513162.87,10.87387657,106.8011017,-1.7,-0.72,8.49
1708513163.29,10.87387657,106.8011017,-1.51,0.77,12.4
1708513163.42,10.87387657,106.8011017,-1.42,-0.56,10.41
1708513163.62,10.87387657,106.8011017,-1.1,0.07,12.04
1708513163.7,10.87387657,106.8011017,-1.59,0.06,11.79
1708513163.79,10.87387657,106.8011017,-1.73,-0.26,11.47
1708513163.88,10.87388229,106.8010559,-2.61,-0.45,11.42
1708513164.3,10.87388229,106.8010559,-2.94,-0.74,10.98
1708513164.42,10.87388229,106.8010559,-1.48,-0.51,10.06
1708513164.55,10.87388229,106.8010559,-1.67,0.37,9.61
1708513164.64,10.87388229,106.8010559,-1.34,-0.71,9.16
1708513164.72,10.87388229,106.8010559,-1.51,-0.01,9.56
1708513164.82,10.87388229,106.801033,-1.52,-0.88,9.94
1708513165.3,10.87388229,106.801033,-1.2,-0.39,9.88
1708513165.41,10.87388229,106.801033,-2.11,-0.28,10.8
1708513165.56,10.87388229,106.801033,-2.38,0.68,10.95
1708513165.64,10.87388229,106.801033,-1.67,-0.27,10.25
1708513165.73,10.87388229,106.801033,-1.11,-0.15,9.78
1708513165.81,10.87387753,106.8010101,-1.38,-0.95,9.97
1708513166.3,10.87387753,106.8010101,-1.65,0.21,10.28
1708513166.4,10.87387753,106.8010101,-1.95,-0.77,9.02
1708513166.56,10.87387753,106.8010101,0.38,-0.72,10.92
1708513166.64,10.87387753,106.8010101,0.16,-0.11,10.14
1708513166.72,10.87387753,106.8010101,7.04,-9.15,150.9
1708513166.81,10.87386608,106.8010025,-2.62,0.26,7.28
1708513167.29,10.87386608,106.8010025,1.34,-0.57,4.53
1708513167.41,10.87386608,106.8010025,-0.47,0.02,11.35
1708513167.56,10.87386608,106.8010025,0.4,-0.95,10.68
1708513167.64,10.87386608,106.8010025,0.2,0.44,10.47
1708513167.72,10.87386608,106.8010025,0.85,0.0,9.97
1708513167.8,10.87385464,106.8010101,-0.12,0.49,10.35
1708513168.3,10.87385464,106.8010101,-1.37,0.55,10.95
1708513168.4,10.87385464,106.8010101,-0.02,1.12,11.14
1708513168.56,10.87385464,106.8010101,-0.38,-1.0,9.64
1708513168.64,10.87385464,106.8010101,0.33,-0.1,9.82
1708513168.72,10.87385464,106.8010101,0.51,-0.53,9.75
1708513168.8,10.87384987,106.801033,-0.22,-0.39,9.51
1708513169.3,10.87384987,106.801033,0.79,0.67,10.42
1708513169.4,10.87384987,106.801033,-1.48,0.12,10.89
1708513169.56,10.87384987,106.801033,1.14,0.03,11.15
1708513169.64,10.87384987,106.801033,-0.78,-0.7,9.8
1708513169.72,10.87384987,106.801033,0.51,0.56,10.19
1708513169.81,10.87384987,106.801033,-1.11,0.01,11.01
1708513169.9,10.87384415,106.8010635,0.67,-0.58,10.38
1708513170.3,10.87384415,106.8010635,-0.31,-0.41,8.13
1708513170.4,10.87384415,106.8010635,-0.14,-0.88,9.54
1708513170.56,10.87384415,106.8010635,0.69,0.64,11.03
1708513170.64,10.87384415,106.8010635,-1.7,0.39,11.74
1708513170.72,10.87384415,106.8010635,0.8,0.36,10.49
1708513170.8,10.87384415,106.8010635,0.46,-0.56,8.02
1708513170.9,10.87383842,106.8011017,-1.29,0.69,12.67
1708513171.29,10.87383842,106.8011017,-0.43,-0.36,9.53
1708513171.4,10.87383842,106.8011017,0.2,-0.39,9.18
1708513171.56,10.87383842,106.8011017,-0.8,0.83,5.03
1708513171.63,10.87383842,106.8011017,-0.57,0.25,6.44
1708513171.72,10.87383842,106.8011017,-2.52,0.13,11.28
1708513171.79,10.87382317,106.8011475,-0.86,-0.24,9.93
1708513172.3,10.87382317,106.8011475,-0.5,-0.12,10.73
1708513172.4,10.87382317,106.8011475,-0.55,-0.43,9.72
1708513172.55,10.87382317,106.8011475,-0.16,-0.08,8.04
1708513172.63,10.87382317,106.8011475,0.53,0.85,10.31
1708513172.71,10.87382317,106.8011475,0.35,-0.72,9.81
1708513172.79,10.87382317,106.8011475,-0.33,-0.06,9.2
1708513172.89,10.87381077,106.8012009,-0.95,-0.06,10.12
1708513173.31,10.87381077,106.8012009,-1.58,0.58,10.74
1708513173.39,10.87381077,106.8012009,-1.74,-0.49,9.98
1708513173.56,10.87381077,106.8012009,0.01,0.07,10.06
1708513173.63,10.87381077,106.8012009,0.41,-0.32,10.08
1708513173.72,10.87381077,106.8012009,-1.8,-0.54,9.65
1708513173.8,10.87381077,106.8012009,0.22,0.14,8.99
1708513173.89,10.87379169,106.8012466,-1.15,0.1,10.65
1708513174.3,10.87379169,106.8012466,0.45,-0.67,10.39
1708513174.39,10.87379169,106.8012466,0.65,0.15,10.59
1708513174.55,10.87379169,106.8012466,-0.76,0.52,9.32
1708513174.63,10.87379169,106.8012466,-0.73,0.04,7.93
1708513174.72,10.87379169,106.8012466,0.97,0.48,11.99
1708513174.8,10.87379169,106.8012466,-0.48,-0.02,7.62
1708513174.89,10.87377834,106.8013,-2.02,0.09,11.13
1708513175.31,10.87377834,106.8013,-1.92,-0.93,8.8
1708513175.39,10.87377834,106.8013,-1.55,0.15,10.0
1708513175.56,10.87377834,106.8013,-2.88,-0.46,9.55
1708513175.64,10.87377834,106.8013,-0.72,-0.43,8.97
1708513175.73,10.87377834,106.8013,-1.55,-0.38,9.96
1708513175.8,10.87377834,106.8013,-0.81,0.34,11.16
1708513175.89,10.87376785,106.8013535,-2.46,-0.21,8.69
1708513176.29,10.87376785,106.8013535,-0.61,-0.24,8.83
1708513176.38,10.87376785,106.8013535,-2.6,-0.38,7.36
1708513176.56,10.87376785,106.8013535,-1.84,-0.79,8.98
1708513176.64,10.87376785,106.8013535,-1.18,-0.29,9.57
1708513176.72,10.87376785,106.8013535,-2.31,1.04,9.98
1708513176.8,10.87376785,106.8013535,-0.92,-0.8,8.56
1708513176.89,10.87376404,106.8013992,-2.1,0.46,13.01
1708513177.31,10.87376404,106.8013992,-0.92,-0.41,9.44
1708513177.47,10.87376404,106.8013992,-1.49,0.12,10.12
1708513177.62,10.87376404,106.8013992,-1.97,0.38,11.57
1708513177.7,10.87376404,106.8013992,-2.41,0.12,11.4
1708513177.8,10.87376404,106.8013992,-1.98,-1.28,8.04
1708513177.88,10.87374973,106.801445,-1.45,-0.21,10.2
1708513178.29,10.87374973,106.801445,-1.02,0.37,9.67
1708513178.48,10.87374973,106.801445,-1.14,-0.19,9.5
1708513178.63,10.87374973,106.801445,-2.56,0.06,9.13
1708513178.71,10.87374973,106.801445,-2.02,-0.03,9.36
1708513178.8,10.87374973,106.801445,-3.2,0.18,10.17
1708513178.88,10.87374115,106.8014755,-2.55,-0.14,10.69
1708513179.3,10.87374115,106.8014755,-2.59,-0.11,10.12
1708513179.47,10.87374115,106.8014755,-2.04,0.53,11.6
1708513179.63,10.87374115,106.8014755,-2.45,-0.08,9.99
1708513179.71,10.87374115,106.8014755,-1.82,-0.42,7.66
1708513179.79,10.87374115,106.8014755,-2.78,-0.02,7.97
1708513179.88,10.87373734,106.801506,-1.0,-0.71,7.84
1708513180.3,10.87373734,106.801506,-6.99,-1.55,-2.35
1708513180.48,10.87373734,106.801506,-1.41,-0.73,8.35
1708513180.63,10.87373734,106.801506,-2.78,0.27,10.49
1708513180.71,10.87373734,106.801506,-2.23,0.2,9.52
1708513180.79,10.87373734,106.801506,-1.67,-0.07,8.82
1708513180.88,10.87372208,106.8015289,-2.19,-0.42,8.78
1708513181.29,10.87372208,106.8015289,-1.8,0.38,9.98
1708513181.47,10.87372208,106.8015289,-1.3,-0.28,9.19
1708513181.63,10.87372208,106.8015289,-0.83,-0.33,10.46
1708513181.71,10.87372208,106.8015289,-1.79,-0.07,9.88
1708513181.79,10.87372208,106.8015289,-2.44,-0.53,10.44
1708513181.88,10.87372684,106.8015366,-2.26,0.29,10.53
1708513182.3,10.87372684,106.8015366,-1.61,-0.51,10.26
1708513182.47,10.87372684,106.8015366,-2.52,-0.05,11.49
1708513182.62,10.87372684,106.8015366,-2.46,-0.11,10.73
1708513182.7,10.87372684,106.8015366,-1.83,0.29,10.46
1708513182.79,10.87372684,106.8015366,-1.78,0.17,10.3
1708513182.88,10.87373352,106.8015442,-1.63,-0.48,10.22
1708513183.3,10.87373352,106.8015442,-1.32,-0.32,9.83
1708513183.47,10.87373352,106.8015442,-1.3,-0.13,9.93
1708513183.62,10.87373352,106.8015442,-0.92,-0.58,9.82
1708513183.7,10.87373352,106.8015442,-1.68,-0.05,9.82
1708513183.79,10.87373352,106.8015442,-2.11,0.21,10.65
1708513183.87,10.87374115,106.8015518,-0.75,-0.47,9.17
1708513184.29,10.87374115,106.8015518,-0.53,0.08,9.58
1708513184.46,10.87374115,106.8015518,-1.45,-0.26,9.76
1708513184.63,10.87374115,106.8015518,-2.27,-0.4,10.35
1708513184.71,10.87374115,106.8015518,-0.51,-0.06,10.65
1708513184.78,10.87374115,106.8015518,-0.38,-0.82,9.06
1708513184.87,10.87374783,106.8015594,-1.47,0.15,10.74
1708513185.29,10.87374783,106.8015594,-0.25,-0.38,10.06
1708513185.46,10.87374783,106.8015594,0.24,-0.42,10.1
1708513185.63,10.87374783,106.8015594,-2.12,-0.02,10.04
1708513185.7,10.87374783,106.8015594,0.06,0.17,10.54
1708513185.79,10.87374783,106.8015594,-1.53,-0.34,10.36
1708513185.87,10.87375641,106.8015518,0.37,-0.14,10.32
1708513186.29,10.87375641,106.8015518,-2.28,0.32,10.51
1708513186.46,10.87375641,106.8015518,-1.78,0.13,10.92
1708513186.6,10.87375641,106.8015518,0.21,-1.29,8.59
1708513186.68,10.87375641,106.8015518,-0.4,-1.06,9.44
1708513186.77,10.87375641,106.8015518,0.02,0.46,9.79
1708513186.86,10.87376499,106.8015442,0.31,1.19,10.64
1708513187.28,10.87376499,106.8015442,0.13,1.16,9.93
1708513187.46,10.87376499,106.8015442,1.29,-1.22,14.51
1708513187.63,10.87376499,106.8015442,-0.11,-1.09,8.7
1708513187.71,10.87376499,106.8015442,0.51,-0.07,11.0
1708513187.79,10.87376499,106.8015442,1.67,-0.5,10.52
1708513187.87,10.87377739,106.8015289,0.38,-1.08,11.13
1708513188.29,10.87377739,106.8015289,-0.28,0.0,10.35
1708513188.45,10.87377739,106.8015289,-1.46,-0.56,9.43
1708513188.63,10.87377739,106.8015289,-0.8,-0.09,10.53
1708513188.71,10.87377739,106.8015289,0.88,-0.22,10.97
1708513188.8,10.87377739,106.8015289,1.72,0.11,9.5
1708513188.88,10.87378979,106.8015289,-0.52,-0.45,9.45
1708513189.29,10.87378979,106.8015289,2.34,0.02,19.13
1708513189.46,10.87378979,106.8015289,-0.37,-1.02,12.0
1708513189.62,10.87378979,106.8015289,1.0,-0.13,9.35
1708513189.71,10.87378979,106.8015289,0.15,1.41,18.61
1708513189.79,10.87378979,106.801506,2.05,1.92,11.16
1708513189.87,10.87381363,106.801506,4.79,0.92,39.2
1708513190.29,10.87381363,106.801506,0.04,0.21,12.87
1708513190.44,10.87381363,106.801506,2.7,1.25,7.98
1708513190.62,10.87381363,106.801506,0.42,1.55,8.92
1708513190.7,10.87381363,106.801506,0.0,0.08,13.25
1708513190.78,10.87381363,106.8014832,-0.87,1.02,9.82
1708513190.87,10.87384987,106.8014832,0.71,-0.51,7.55
1708513191.3,10.87384987,106.8014832,0.61,-1.25,8.31
1708513191.45,10.87384987,106.8014832,0.18,-1.14,10.24
1708513191.62,10.87384987,106.8014832,1.45,0.31,11.11
1708513191.71,10.87384987,106.8014832,-0.7,-0.84,8.49
1708513191.79,10.87384987,106.8014679,-1.96,-0.66,10.12
1708513191.87,10.87390137,106.8014679,-1.42,-0.56,7.61
1708513192.3,10.87390137,106.8014679,-11.7,-3.72,-21.59
1708513192.45,10.87390137,106.8014679,-2.1,-0.19,4.49
1708513192.61,10.87390137,106.8014679,0.61,1.44,10.27
1708513192.71,10.87390137,106.8014679,-0.84,-0.22,10.83
1708513192.79,10.87390137,106.8014526,-0.34,0.3,10.47
1708513192.87,10.87395382,106.8014526,-2.51,-0.1,6.86
1708513193.29,10.87395382,106.8014526,1.78,0.13,11.49
1708513193.44,10.87395382,106.8014526,1.86,-0.93,13.98
1708513193.62,10.87395382,106.8014526,-2.78,-0.39,11.45
1708513193.7,10.87395382,106.8014526,1.46,0.01,10.67
1708513193.79,10.87395382,106.8014526,-2.48,-1.21,13.61
1708513193.87,10.87402439,106.8014526,-3.66,0.49,11.21
1708513194.3,10.87402439,106.8014526,1.02,-0.11,9.6
1708513194.44,10.87402439,106.8014526,-0.67,0.42,10.36
1708513194.63,10.87402439,106.8014526,-0.44,-0.76,10.71
1708513194.71,10.87402439,106.8014526,-2.67,-0.47,7.35
1708513194.79,10.87402439,106.801445,0.13,-0.78,5.08
1708513194.88,10.87408924,106.801445,-1.83,0.06,9.74
1708513195.3,10.87408924,106.801445,0.27,0.61,10.79
1708513195.44,10.87408924,106.801445,0.33,0.7,9.48
1708513195.63,10.87408924,106.801445,-2.14,-1.39,9.32
1708513195.71,10.87408924,106.801445,0.18,-0.03,10.84
1708513195.8,10.87408924,106.801445,-1.77,-0.33,10.25
1708513195.87,10.87415218,106.801445,-0.89,-0.67,11.81
1708513196.31,10.87415218,106.801445,-1.19,0.77,8.42
1708513196.44,10.87415218,106.801445,-0.38,0.49,9.54
1708513196.62,10.87415218,106.801445,-1.91,-2.38,8.52
1708513196.71,10.87415218,106.801445,-2.71,1.34,8.28
1708513196.79,10.87415218,106.801445,-0.65,-0.63,8.47
1708513196.87,10.87422085,106.801445,-0.9,-0.26,12.23
1708513197.3,10.87422085,106.801445,0.47,-0.56,16.07
1708513197.44,10.87422085,106.801445,8.78,4.86,118.93
1708513197.63,10.87422085,106.801445,1.33,1.89,11.21
1708513197.71,10.87422085,106.801445,-4.0,0.47,3.44
1708513197.79,10.87422085,106.8014374,8.75,-3.85,47.18
1708513197.88,10.8742857,106.8014374,-8.22,-3.67,-5.49
1708513198.3,10.8742857,106.8014374,0.04,0.42,17.53
1708513198.43,10.8742857,106.8014374,1.45,-2.65,15.59
1708513198.63,10.8742857,106.8014374,-1.75,-2.01,8.72
1708513198.7,10.8742857,106.8014374,0.42,1.67,6.82
1708513198.79,10.8742857,106.8014374,-1.55,-0.62,13.84
1708513198.87,10.8743515,106.8014374,-0.9,-0.42,0.98
1708513199.29,10.8743515,106.8014374,0.0,-0.71,9.53
1708513199.43,10.8743515,106.8014374,-0.78,-0.08,10.01
1708513199.62,10.8743515,106.8014374,0.0,-0.95,12.76
1708513199.71,10.8743515,106.8014374,-0.17,-0.01,10.69
1708513199.79,10.8743515,106.801445,-0.17,0.78,10.39
1708513199.87,10.87441635,106.801445,-0.04,-1.07,9.23
1708513200.29,10.87441635,106.801445,0.51,-0.23,12.84
1708513200.42,10.87441635,106.801445,0.85,-1.18,10.07
1708513200.63,10.87441635,106.801445,-1.48,-0.25,11.97
1708513200.71,10.87441635,106.801445,-0.94,-0.37,9.77
1708513200.79,10.87441635,106.801445,-0.41,-0.11,9.58
1708513200.88,10.87449455,106.801445,-0.12,-0.17,8.46
1708513201.28,10.87449455,106.801445,1.13,-0.7,13.64
1708513201.43,10.87449455,106.801445,0.07,-0.61,21.1
1708513201.61,10.87449455,106.801445,-1.59,-0.82,9.64
1708513201.7,10.87449455,106.801445,-2.25,-0.26,9.34
1708513201.77,10.87449455,106.8014526,-1.97,-0.64,10.08
1708513201.87,10.87455559,106.8014526,-1.28,-0.01,10.6
1708513202.3,10.87455559,106.8014526,-1.81,-0.63,7.74
1708513202.42,10.87455559,106.8014526,-1.45,-1.8,10.32
1708513202.63,10.87455559,106.8014526,-1.48,0.74,11.48
1708513202.71,10.87455559,106.8014526,-1.49,-1.13,11.05
1708513202.79,10.87455559,106.8014603,-2.35,0.24,11.03
1708513202.88,10.87463856,106.8014603,-1.33,-0.75,12.41
1708513203.29,10.87463856,106.8014603,-0.11,-0.42,13.16
1708513203.42,10.87463856,106.8014603,0.14,-0.02,5.62
1708513203.61,10.87463856,106.8014603,-0.55,-0.43,11.61
1708513203.71,10.87463856,106.8014603,-0.18,-0.61,8.68
1708513203.79,10.87463856,106.8014603,0.3,-0.38,11.84
1708513203.87,10.87471294,106.8014603,-1.11,-0.67,8.04
1708513204.3,10.87471294,106.8014603,-0.75,-0.11,10.79
1708513204.42,10.87471294,106.8014603,-2.02,-0.54,9.69
1708513204.55,10.87471294,106.8014603,-5.33,-0.17,3.11
1708513204.63,10.87471294,106.8014603,-1.15,-0.05,16.31
1708513204.72,10.87471294,106.8014832,-3.25,-0.02,7.13
1708513204.81,10.87481117,106.8014832,-0.93,0.55,12.77
1708513205.29,10.87481117,106.8014832,-2.15,0.01,6.55
1708513205.42,10.87481117,106.8014832,-1.25,-0.12,10.1
1708513205.55,10.87481117,106.8014832,-2.2,-0.18,9.83
1708513205.63,10.87481117,106.8014832,-2.1,-0.44,9.86
1708513205.72,10.87481117,106.8014755,-1.14,0.3,9.35
1708513205.8,10.87486076,106.8014755,-0.96,0.0,8.76
1708513206.3,10.87486076,106.8014755,-0.72,0.13,10.33
1708513206.41,10.87486076,106.8014755,-2.14,-0.21,9.39
1708513206.55,10.87486076,106.8014755,-2.25,-0.3,10.07
1708513206.64,10.87486076,106.8014755,-0.92,-0.97,12.49
1708513206.71,10.87486076,106.8014755,-3.07,0.48,10.12
1708513206.81,10.87491894,106.8014755,-0.75,-0.45,10.59
1708513207.3,10.87491894,106.8014755,-2.32,0.14,8.33
1708513207.41,10.87491894,106.8014755,-1.97,-0.32,9.16
1708513207.56,10.87491894,106.8014755,-0.59,-0.24,10.24
1708513207.64,10.87491894,106.8014755,-2.23,-0.33,9.52
1708513207.71,10.87491894,106.8014755,-3.06,-0.7,11.72
1708513207.81,10.87499142,106.8014755,-1.62,0.11,8.7
1708513208.29,10.87499142,106.8014755,0.16,-0.27,9.43
1708513208.41,10.87499142,106.8014755,-2.88,-0.35,10.87
1708513208.54,10.87499142,106.8014755,-2.06,-0.06,10.7
1708513208.64,10.87499142,106.8014755,0.03,-0.05,10.09
1708513208.72,10.87499142,106.8014832,-1.38,0.25,10.39
1708513208.8,10.87506199,106.8014832,-1.23,-0.67,9.71
1708513209.3,10.87506199,106.8014832,-0.37,0.2,10.43
1708513209.4,10.87506199,106.8014832,-1.23,-0.02,8.21
1708513209.55,10.87506199,106.8014832,-0.85,-0.53,7.39
1708513209.63,10.87506199,106.8014832,-1.46,-0.36,10.46
1708513209.71,10.87506199,106.8014832,-0.9,-0.33,9.37
1708513209.8,10.87512016,106.8014832,-0.03,-0.43,8.68
1708513210.28,10.87512016,106.8014832,-0.11,0.13,12.05
1708513210.39,10.87512016,106.8014832,0.41,-0.49,12.26
1708513210.53,10.87512016,106.8014832,-0.19,0.1,8.87
1708513210.62,10.87512016,106.8014832,-0.25,-0.03,5.79
1708513210.7,10.87512016,106.8014908,0.41,-0.12,11.2
1708513210.8,10.8751936,106.8014908,-0.27,-0.05,9.62
1708513211.29,10.8751936,106.8014908,-0.1,-0.23,9.01
1708513211.4,10.8751936,106.8014908,-1.11,0.14,11.82
1708513211.54,10.8751936,106.8014908,-0.55,-1.19,9.5
1708513211.63,10.8751936,106.8014908,-1.54,-0.14,11.22
1708513211.7,10.8751936,106.801506,0.11,0.05,9.39
1708513211.79,10.87527657,106.801506,-0.34,-0.85,11.81
1708513212.3,10.87527657,106.801506,-1.5,0.05,9.71
1708513212.4,10.87527657,106.801506,0.84,0.1,11.11
1708513212.55,10.87527657,106.801506,-0.33,-0.49,8.69
1708513212.63,10.87527657,106.801506,-1.52,0.03,10.43
1708513212.72,10.87527657,106.8014984,-1.55,-0.2,8.43
1708513212.8,10.87535,106.8014984,-0.34,-0.43,10.01
1708513213.29,10.87535,106.8014984,0.28,-0.07,10.72
1708513213.39,10.87535,106.8014984,-1.42,-0.33,10.61
1708513213.55,10.87535,106.8014984,-0.87,-0.9,11.58
1708513213.63,10.87535,106.8014984,-0.19,0.53,12.01
1708513213.71,10.87535,106.8014984,-0.24,-0.76,8.22
1708513213.8,10.87535,106.8014908,0.31,0.09,8.95
1708513213.88,10.87541389,106.8014908,-0.15,-0.47,9.1
1708513214.3,10.87541389,106.8014908,-0.25,-0.16,8.59
1708513214.38,10.87541389,106.8014908,-0.68,-0.19,12.17
1708513214.55,10.87541389,106.8014908,0.11,0.06,9.72
1708513214.64,10.87541389,106.8014908,0.83,0.4,11.35
1708513214.72,10.87541389,106.8014908,-1.03,-0.31,9.14
1708513214.8,10.87541389,106.8014832,-0.33,0.97,8.14
1708513214.89,10.87546158,106.8014832,-2.69,-0.69,7.5
1708513215.3,10.87546158,106.8014832,-1.08,0.72,6.6
1708513215.39,10.87546158,106.8014832,-0.27,0.26,8.59
1708513215.55,10.87546158,106.8014832,0.59,-0.32,7.58
1708513215.63,10.87546158,106.8014832,-2.13,0.54,19.72
1708513215.72,10.87546158,106.8014832,0.49,1.29,9.2
1708513215.8,10.87546158,106.8014908,2.71,-0.58,17.93
1708513215.89,10.87553596,106.8014908,-8.98,-0.68,-9.79
1708513216.3,10.87553596,106.8014908,-3.93,-1.31,-13.98
1708513216.39,10.87553596,106.8014908,-2.4,-0.87,9.77
1708513216.55,10.87553596,106.8014908,-0.37,0.15,9.41
1708513216.63,10.87553596,106.8014908,-3.02,0.4,9.31
1708513216.72,10.87553596,106.8014908,-0.3,-0.13,9.58
1708513216.8,10.87553596,106.8014908,-2.22,-0.01,6.89
1708513216.88,10.87560749,106.8014908,-1.41,-0.18,10.38
1708513217.29,10.87560749,106.8014908,-1.27,-0.1,9.02
1708513217.37,10.87560749,106.8014908,-1.71,-0.52,8.42
1708513217.55,10.87560749,106.8014908,-2.06,-0.42,8.83
1708513217.63,10.87560749,106.8014908,0.66,0.7,13.23
1708513217.7,10.87560749,106.8014908,0.27,0.33,12.0
1708513217.8,10.87560749,106.801506,-2.11,0.31,9.38
1708513217.88,10.87569332,106.801506,-2.58,-0.25,7.53
1708513218.29,10.87569332,106.801506,-2.26,-0.08,11.69
1708513218.38,10.87569332,106.801506,-1.22,-0.24,8.99
1708513218.55,10.87569332,106.801506,-1.86,-0.02,12.1
