Timestamp,Lat,Lon,avg_ax,avg_ay,avg_az,av,s,v(km/h),IRI
1708513118.25,10.87627697,106.8015671,-0.60,0.01,9.33,9.351157682340727,4.010866896466584,14.58497039210766,4.781512101498294
1708513119.24,10.87624168,106.8015747,0.42,-0.37,11.58,11.59691733464832,5.906645935211281,21.053391651031088,6.171841753917655
1708513120.25,10.87619781,106.8015442,-0.10,-0.08,10.19,10.18742375567924,5.961162432117047,21.46018475562137,5.314884765968543
1708513121.25,10.87614632,106.8015594,-0.22,-0.08,9.68,9.679488192392542,7.399549850005668,26.638379460020406,5.049889507878768
1708513122.25,10.87608147,106.8015442,-0.62,-0.09,9.94,9.95666582970647,6.25693852232248,22.752503498359747,5.091125588142057
1708513123.24,10.8760252,106.8015442,-0.39,0.06,10.19,10.199122375097877,8.207111066725224,29.545599840210805,5.320988057205085
1708513124.24,10.87595177,106.8015518,-0.68,-0.14,9.76,9.781638268829113,6.787338322441771,24.192493258918784,5.205756128734972
1708513125.25,10.87589073,106.8015518,-1.29,-0.04,10.29,10.373935956146163,5.726538722203189,20.61553939993148,5.412190117812408
1708513126.25,10.87583923,106.8015518,-2.06,0.06,10.08,10.287841394362355,4.843010512225699,17.434837844012517,5.36727369086959
1708513127.25,10.87579632,106.8015594,-0.67,-0.82,9.90,9.958328033471393,4.948212504850769,17.813565017462768,5.195363148618302
1708513128.25,10.87575245,106.8015518,-0.74,0.55,8.90,8.9482513810117,4.5552443811684515,16.73355046228498,4.483527375758412
1708513129.23,10.8757143,106.8015366,-0.10,-0.24,10.29,10.294879795315728,4.740896978692418,16.898246816284104,5.478901602795609
1708513130.24,10.87567234,106.8015289,-0.27,0.29,9.37,9.375143554456468,6.541391529442764,23.54900950599395,4.891109749760933
1708513131.24,10.87561798,106.8015518,-0.29,-0.15,8.42,8.426247682094326,4.771374302305593,17.35045184124579,4.308579389933971
1708513132.23,10.87557507,106.8015518,-0.34,0.10,11.62,11.625361284708532,4.11427451219009,14.66474097399821,6.186979531791046
1708513133.24,10.87553883,106.8015594,0.14,-0.07,10.51,10.512801059237786,5.8332858517513575,20.999829066304887,5.484637484158083
1708513134.24,10.87548637,106.8015594,-1.06,-0.47,9.64,9.712794540078452,8.734956974793615,31.445845109257014,5.067265775340619
1708513135.24,10.87540817,106.8015518,-0.23,-0.31,10.65,10.655599275421693,7.192738282223624,25.89385781600505,5.559136796447927
1708513136.24,10.87534523,106.8015366,-0.26,-0.26,9.57,9.574013510220128,7.470840355092001,26.895025278331204,4.994862270873828
1708513137.24,10.87527847,106.8015289,-0.27,-0.22,9.99,10.000251425410692,7.8129857811142065,27.848266413458326,5.322101340898793
1708513138.25,10.87520981,106.8015137,-0.52,-0.04,10.22,10.230456729685102,7.25984684072046,26.399442802857525,5.231122639416274
1708513139.24,10.87514496,106.801506,-0.78,-0.02,9.63,9.662978900136842,7.786919595063609,27.755357234578916,5.142605997966995
1708513140.25,10.87507534,106.8015137,-0.65,-0.14,9.86,9.885431058999004,8.84115193307556,32.14964308330215,5.054701229815982
1708513141.24,10.87499619,106.801506,0.01,0.12,11.17,11.167284062534332,8.589808083127954,30.617138011137047,5.943192321384145
1708513142.25,10.87491894,106.801506,-1.01,0.10,9.78,9.83206234723926,8.208217628566885,29.84806381635098,5.027412294072497
1708513143.24,10.8748455,106.8014984,-0.53,-0.14,11.05,11.06680170600341,8.332040911468422,30.298330295291844,5.658769542734483
1708513144.23,10.87477207,106.8014832,-1.74,-0.21,10.05,10.199316017372057,8.208222822972552,29.549602162701188,5.321089082390428
1708513145.23,10.87469864,106.8014755,0.60,-0.29,12.58,12.592490045878757,8.102024765322465,29.167289155160876,6.569632825290203
1708513146.23,10.87462616,106.8014679,-1.09,0.02,10.18,10.24116204344019,8.854494765951342,31.251158581856252,5.558774372638446
1708513147.25,10.87454796,106.8014526,-1.55,-0.34,10.12,10.240222572450921,8.69544326346894,31.619793380745794,5.236116191760522
1708513148.24,10.87446976,106.8014526,-1.09,0.03,11.44,11.49067472151029,8.645008259839738,31.12202973542306,5.994804328622233
1708513149.24,10.87439346,106.8014374,-0.44,-0.53,10.63,10.650495163241107,7.529008483066201,26.836070094026766,5.668158947033046
1708513150.25,10.87432575,106.8014374,-1.43,-0.29,9.32,9.437858896781385,7.680805499396576,27.650899797827673,4.923828995127493
1708513151.25,10.87425709,106.8014297,-1.39,-0.07,9.36,9.460756664594363,7.998093282539261,29.083975292701957,4.837553169113623
1708513152.24,10.87418556,106.8014374,-1.86,0.01,10.09,10.254184240808454,7.952661153637325,28.3461192311129,5.45724356081264
1708513153.25,10.87411404,106.8014374,-1.49,-0.00,9.53,9.641969024357351,6.523733766891604,23.722668014719982,4.930212187449298
1708513154.24,10.87405586,106.8014297,-1.64,0.09,10.27,10.402639355257662,6.416470250900301,22.870587248863366,5.536250890734944
1708513155.25,10.87399864,106.8014221,-1.11,0.25,10.07,10.131312983901829,6.054678715908149,21.796843377269337,5.285611193642639
1708513156.25,10.87394905,106.8013992,-0.42,0.02,11.26,11.26624197917537,5.575484870469446,20.071745533690006,5.877715436295021
1708513157.25,10.87391567,106.8013611,-1.47,-0.33,7.67,7.813921159628429,5.583638395071753,20.10109822225831,4.076603813661563
1708513158.25,10.87388229,106.8013229,-0.70,-0.08,10.53,10.551955453321858,4.453964354734672,16.361501392830558,5.287064380326217
1708513159.23,10.87386799,106.8012848,-0.74,0.20,10.16,10.190626820760341,5.281299112242706,18.639879568236502,5.531344487283955
1708513160.25,10.87385273,106.801239,-0.94,0.24,10.21,10.253756357766868,5.839860595102594,21.235856504897402,5.2430363999813165
1708513161.24,10.87385559,106.8011856,-1.43,-0.20,8.79,8.909145581928719,5.991992279320771,21.571172205554774,4.647993768276483
1708513162.24,10.87386799,106.8011322,-1.62,-0.19,9.08,9.223804047740343,3.4645040380955114,12.472214537143842,4.812154357502283
1708513163.24,10.87387657,106.8011017,-1.66,-0.06,11.59,11.706787442429379,5.041568210031459,17.969946264839617,6.2303142685646815
1708513164.25,10.87388229,106.8010559,-1.74,-0.41,9.88,10.046057960989254,2.5006433676918713,9.093248522192688,5.136834319833592
1708513165.24,10.87388229,106.801033,-1.64,-0.23,10.27,10.404498225927732,2.5560444027585274,9.110653402788772,5.537240175670381
1708513166.25,10.87387753,106.8010101,0.23,-1.71,33.09,33.1351020654666,1.5197826333377449,5.4712174800158815,17.286926843342965
1708513167.25,10.87386608,106.8010025,0.37,-0.10,9.56,9.565835329732348,1.5188512485106036,5.523095395925082,4.891282870401346
1708513168.24,10.87385464,106.8010101,-0.19,-0.06,10.13,10.136980018175477,2.5562751157310957,9.111475746065098,5.394867854053013
1708513169.25,10.87384987,106.801033,-0.04,0.02,10.55,10.548648525488264,3.390739519552013,12.206662270387246,5.503339479563646
1708513170.25,10.87384415,106.8010635,-0.21,0.03,10.23,10.233695244990782,4.219758628367213,15.34457668261079,5.232778584129326
1708513171.24,10.87383842,106.8011017,-0.83,0.04,8.56,8.605200139708804,5.2809424258224,19.01139273296064,4.489422274709265
1708513172.24,10.87382317,106.8011475,-0.23,-0.09,9.70,9.70741500722252,5.991993132010661,21.357599484079525,5.16625474988778
1708513173.25,10.87381077,106.8012009,-0.80,-0.07,10.02,10.05386614640338,5.422633905752673,19.919879266089875,5.0374963979290746
1708513174.23,10.87379169,106.8012466,-0.27,0.08,9.85,9.85703457497461,6.017179651231304,21.447373216802756,5.24588179807726
1708513175.24,10.87377834,106.8013,-1.70,-0.27,9.59,9.743124629759203,5.957423603959632,21.446724974254675,5.083089298093838
1708513176.24,10.87376785,106.8013535,-1.65,-0.14,9.47,9.613975477906937,5.008319357415023,17.851435501919443,5.116526535755105
1708513177.25,10.87376404,106.8013992,-1.70,-0.21,10.13,10.272779159831416,5.2483145475353625,19.08477998901077,5.252763298122262
1708513178.24,10.87374973,106.801445,-2.08,0.04,9.75,9.973092967246085,3.4645053996729382,12.348732234246798,5.307647697638651
1708513179.25,10.87374115,106.8014755,-2.11,-0.13,9.20,9.437323802623048,3.3573894031332197,12.208688621059054,4.82557128228263
1708513180.24,10.87373734,106.801506,-2.88,-0.38,7.27,7.826903389378629,3.021997889438171,10.771477727427953,4.165452572307359
1708513181.25,10.87372208,106.8015289,-1.74,-0.09,10.08,10.228905665373551,0.9935479715220795,3.6129016798223947,5.230329536248962
1708513182.24,10.87372684,106.8015366,-1.97,-0.12,10.58,10.759487544591622,1.1137652316408118,3.969856308679626,5.726164338523441
1708513183.25,10.87373352,106.8015442,-1.35,-0.22,9.87,9.963949462381313,1.1868275343785089,4.272579123762632,5.198295906457069
1708513184.25,10.87374115,106.8015518,-1.10,-0.22,10.02,10.086057207848862,1.113765203010521,4.0500552446601406,5.157287069044656
1708513185.24,10.87374783,106.8015594,-0.54,-0.19,10.24,10.25254196122438,1.2645013824998341,4.598186801159269,5.242415444591494
1708513186.23,10.87375641,106.8015518,-0.65,-0.04,9.98,10.003112015767893,1.2645013668315743,4.507133627304003,5.323623737799447
1708513187.24,10.87376499,106.8015442,0.64,-0.47,10.96,10.993863187150263,2.166216943464434,7.721169376343338,5.850898294548365
1708513188.25,10.87377739,106.8015289,-0.08,-0.20,10.04,10.040651539284358,1.3788170902918895,5.013880280035065,5.134069863101504
1708513189.24,10.87378979,106.8015289,1.66,0.52,18.24,18.324420939767176,3.644231440156471,13.119233184563296,9.560040696615742
1708513190.24,10.87381363,106.801506,0.50,0.60,10.06,10.095257549958792,4.736796472043563,17.052467299356827,5.266800699332201
1708513191.24,10.87384987,106.8014832,-0.31,-0.69,9.31,9.343892241578036,5.965283149980258,21.262395586834586,4.972789114257095
1708513192.25,10.87390137,106.8014679,-2.81,-0.42,3.55,4.552482228899355,6.066762627565858,21.84034545923709,2.3750772546622554
1708513193.25,10.87395382,106.8014526,-0.64,-0.32,12.07,12.089263487353838,7.84702597329634,28.249293503866824,6.307094303885921
1708513194.25,10.87402439,106.8014526,-0.74,-0.27,8.81,8.842207492099092,7.258590587785144,26.394874610409474,4.521271436505991
1708513195.24,10.87408924,106.801445,-0.67,-0.18,10.42,10.438167942699524,6.9986086829469105,24.945536135156484,5.555159089621235
1708513196.25,10.87415218,106.801445,-1.29,-0.11,9.24,9.333583478790745,7.6357556127912005,27.76638377903783,4.7725259128569535
1708513197.24,10.87422085,106.801445,1.18,-0.14,31.89,31.912330993589993,7.25859052528374,26.130925891021466,16.648994477119263
1708513198.24,10.8742857,106.8014374,-0.38,-0.60,10.58,10.60396492931876,7.316626173177049,26.339854223437378,5.532198621882426
1708513199.24,10.8743515,106.8014374,-0.19,-0.34,10.44,10.442327459804053,7.258590483894079,25.872203949262623,5.557372771119607
1708513200.25,10.87441635,106.801445,-0.26,-0.38,10.45,10.458781929290067,8.69544326346894,31.942444019626954,5.240379723413371
1708513201.23,10.87449455,106.801445,-0.98,-0.51,12.40,12.449111637203496,6.837887507334449,24.37266857310881,6.625376794927783
1708513202.24,10.87455559,106.8014526,-1.65,-0.56,10.67,10.812978184673371,9.264079448991595,33.35068601636974,5.641243007726337
1708513203.24,10.87463856,106.8014603,-0.25,-0.42,9.82,9.837264044890167,8.270678643867464,29.77444311792287,5.132202808570697
1708513204.24,10.87471294,106.8014603,-2.24,-0.06,9.97,10.215076684326293,11.20526962150546,40.338970637419656,5.3293115860091556
1708513205.24,10.87481117,106.8014832,-1.63,-0.07,9.07,9.22109206595883,5.577894550164628,20.283252714299486,4.715005863463903
1708513206.23,10.87486076,106.8014755,-1.64,-0.22,10.50,10.628192330882152,6.469320832211634,22.832897481828272,5.768849560799865
1708513207.25,10.87491894,106.8014755,-1.96,-0.22,9.61,9.813013751589716,8.059408283185492,29.3069389292677,5.017672206940093
1708513208.24,10.87499142,106.8014755,-1.23,-0.19,10.20,10.273628862286197,7.891945412542891,28.697983041887994,5.253197775083105
1708513209.23,10.87506199,106.8014832,-0.81,-0.24,9.09,9.129010686329112,6.46820888282762,23.28555197817943,4.762699676460019
1708513210.23,10.87512016,106.8014832,-0.00,-0.08,9.96,9.965294916748716,8.208217550957583,29.257013329172196,5.303497600481794
1708513211.24,10.8751936,106.8014908,-0.59,-0.37,10.46,10.481401252801184,9.373960921703373,33.74625931813215,5.468255879064722
1708513212.24,10.87527657,106.801506,-0.73,-0.16,9.73,9.758853530114191,8.20711125655511,29.253070101561796,5.193630164765848
1708513213.25,10.87535,106.8014984,-0.33,-0.27,10.17,10.17887227625568,7.152553458277954,25.749192449800635,5.310423370349318
1708513214.25,10.87541389,106.8014908,-0.58,0.01,9.52,9.53320737512527,5.367433308053111,19.517939113993563,4.874599271952836
1708513215.24,10.87546158,106.8014832,-1.24,0.18,8.55,8.638205005340271,8.312211787052181,29.627685857365826,4.597224658278237
1708513216.25,10.87553596,106.8014908,-1.95,-0.28,5.91,6.228267685909697,7.953773102844508,28.63358317024023,3.2493519299971942
1708513217.25,10.87560749,106.8014908,-1.26,0.01,9.77,9.853384997977464,9.687116687561616,35.585325914781215,4.937045183605963
1708513218.23,10.87569332,106.801506,-2.17,-0.12,10.54,10.764004451724029,7.316626173177049,26.079063833808622,5.728568221834316
1708513219.24,10.87575912,106.801506,-1.18,-0.26,10.15,10.221518423839429,5.726538722203189,20.41142534117822,5.439858919077469
1708513220.25,10.87581062,106.801506,-2.35,-0.14,10.02,10.296128182746928,6.83788706284235,24.86504362535447,5.26470231566653
1708513221.24,10.87587166,106.8014984,-1.80,-0.14,10.02,10.178688111277733,6.101261961237271,22.186406918048597,5.204651876779028
1708513222.23,10.87592602,106.801506,-0.27,-0.31,14.28,14.289239541230549,5.577894075933694,19.881602834620832,7.604686891128234
1708513223.24,10.87597561,106.8015137,-0.39,-0.37,8.29,8.310966149211135,4.029704141681162,14.506934910052182,4.335917346355381
1708513224.24,10.87601185,106.8015137,-0.88,-0.21,10.17,10.213625566967991,5.368034054989302,19.520123648285942,5.222516388623803
1708513225.23,10.87605953,106.801506,-0.94,-0.10,9.78,9.82586496051224,6.522334618073199,23.24792559086437,5.229293430458426
1708513226.24,10.87611771,106.8014984,-1.70,-0.19,10.84,10.975297262489068,4.135339321668486,14.88722155800655,5.72592655624642
1708513227.24,10.8761549,106.8014984,-3.86,-0.49,-0.53,3.9326733203311512,5.090503741919744,18.32581347091108,2.051716510575775
1708513228.24,10.87620068,106.8014984,-2.49,0.23,10.40,10.694816761195844,4.426219562657242,15.934390425566072,5.579596966035397
1708513229.24,10.87623978,106.801506,-0.54,-0.18,7.36,7.38193760321623,5.78793794277868,20.630274050246413,3.928643225577185
1708513230.25,10.87629128,106.8015137,-0.90,-0.12,9.93,9.969255377297632,5.645954182382774,20.325435056577987,5.201064057368879
1708513231.25,10.87633228,106.8015442,-0.27,0.34,10.45,10.46051916068754,5.5057007265611375,20.020729721906605,5.3487600844585765
1708513232.24,10.87636471,106.8015823,-0.42,-0.25,10.56,10.56785863413734,6.626849381832714,23.85665777459777,5.5133615927357456
1708513233.24,10.87640381,106.8016281,0.11,-0.24,10.54,10.540123997794757,6.499071856298762,23.396658682675547,5.498892144941873
1708513234.24,10.87644863,106.8016663,-0.46,0.64,11.47,11.498829650591981,7.680723518910073,27.650604668076262,5.9990588398100755
1708513235.24,10.87646389,106.8017349,-2.00,0.00,7.15,7.426058098943806,6.103370948962564,21.97213541626523,3.874251627087854
1708513236.24,10.8764801,106.8017883,-0.47,0.29,10.63,10.640888903971636,10.011454237622022,36.04123525543928,5.551462242900661
1708513237.24,10.87647629,106.8018799,-0.86,-0.42,10.85,10.893857979002052,6.674503326348061,24.028211974853022,5.683438836334382
1708513238.24,10.8764801,106.8019409,-1.53,-0.07,11.65,11.752901887524535,7.508602434558411,27.304008589918148,6.0095920218569026
1708513239.23,10.87647724,106.8020096,-1.77,-0.21,7.92,8.120895202432358,8.332449235282079,29.408644909745952,4.407920111280596
1708513240.25,10.8764782,106.8020859,-1.27,-0.06,9.67,9.754631236266983,9.171456004259223,33.017241615333205,5.0890924142008025
1708513241.25,10.87648201,106.8021698,-0.36,0.20,10.07,10.08030285038875,10.002486281254814,36.00895061251733,5.25899867726748
1708513242.25,10.87648201,106.8022614,-1.21,-0.18,11.05,11.115980238677409,9.31747636702707,33.88173191734957,5.683915921087051
1708513243.24,10.87649727,106.8023453,-0.29,0.15,9.62,9.62871919485314,7.4939547203468315,26.978236993248593,5.023402794645185
1708513244.24,10.87649536,106.8024139,-1.88,0.33,4.79,5.159835807034517,10.016538741782412,36.05953947041669,2.6919399235178156
1708513245.24,10.87649059,106.8025055,-1.01,0.17,9.55,9.603048850350717,9.162287510744683,33.317408809031605,4.91031119878812
1708513246.23,10.87649155,106.8025894,-1.91,-0.65,7.64,7.906336066725219,10.038403252685885,36.13825170966919,4.124817630388614
1708513247.23,10.87648392,106.802681,-0.75,0.29,13.98,14.001519163608243,10.047721111786977,36.17179600243312,7.304737948256319
1708513248.23,10.87647438,106.8027725,-1.43,-0.22,9.41,9.521040588553799,9.222875111600201,32.87361456957222,5.0670668893720325
1708513249.24,10.87646484,106.8028564,-1.95,0.02,11.34,11.504806845643065,8.334472216794097,30.307171405481864,5.882733991506478
1708513250.23,10.87646675,106.8029327,-0.76,-0.06,13.03,13.055537990531919,8.445084955047436,30.402305838170772,6.811209746597529
1708513251.23,10.87645435,106.803009,-1.41,0.07,11.35,11.44035790038445,8.37485163392082,29.850956600787978,6.088521331302195
1708513252.24,10.87644672,106.8030853,-0.89,0.28,10.66,10.704263947916582,7.715366987695093,27.775321155702336,5.584525661453148
1708513253.24,10.87643051,106.803154,-1.04,0.14,9.74,9.79225745793323,7.825507673067176,28.171827623041835,5.108722404778491
1708513254.24,10.87641048,106.8032227,-1.63,0.09,11.68,11.793916539764847,7.381742577887365,26.574273280394515,6.153008734259847
1708513255.24,10.87638187,106.8032837,-1.38,0.14,9.61,9.711347559868889,7.785118020632337,28.026424874276415,5.066510870738935
1708513256.24,10.87634563,106.8033447,-0.70,-0.23,10.81,10.839418709468866,6.42269214164403,23.121691709918508,5.655037304087224
1708513257.24,10.87630939,106.8033905,-0.00,0.00,11.23,11.234286440924262,12.011070482394297,42.81173677713268,5.978850769627391
1708513258.25,10.87620163,106.8033829,-0.76,0.11,8.72,8.755183543986321,7.574609244894965,27.268593281621875,4.567670174243069
1708513259.25,10.87613392,106.8033905,0.09,0.24,11.70,11.69772793703499,8.90782557335809,32.392092681993994,5.981380016358221
1708513260.24,10.87605381,106.8033905,-0.20,-0.33,9.86,9.869281325855946,9.331478244106046,33.93264783350992,5.046443413288587
1708513261.23,10.87596989,106.8033905,-0.33,0.15,9.41,9.415313914634558,9.75624286370752,34.7747273673116,5.010799496773826
1708513262.24,10.87588215,106.8033905,-0.29,0.13,10.16,10.161590126003357,9.650607683543367,34.398205929507895,5.407965273537647
1708513263.25,10.87579536,106.8033905,-0.41,-0.01,9.69,9.696939666146681,10.420338974064045,37.892141358851454,4.958320235444166
1708513264.24,10.87570286,106.8033752,-0.96,-0.12,9.35,9.396796439922136,10.425362229959338,37.15970730914476,5.000944556852352
1708513265.25,10.8756094,106.8033676,-0.33,0.37,10.24,10.250230756210103,10.637084011061662,38.293502439821985,5.347651830372984
1708513266.25,10.87551403,106.80336,-1.29,-0.56,9.80,9.897373529264105,10.530665580879823,37.910396091167364,5.16356255078336
1708513267.25,10.87541962,106.8033524,-0.94,-0.20,9.23,9.283044429974948,11.378551317531088,41.376549846984226,4.746683864019804
1708513268.24,10.87531757,106.8033447,-1.85,0.08,6.63,6.886557356344476,9.908024725131181,35.668889010472256,3.592788487157958
1708513269.24,10.87523365,106.8033752,-1.11,-0.36,8.69,8.765721431931443,8.947420936986441,32.21071537315119,4.573167899816111
1708513270.24,10.87515354,106.8033829,-0.87,-0.14,10.47,10.508633619817353,8.801078443809923,32.00392130555813,5.3733623718331875
1708513271.23,10.87507439,106.8033829,-0.56,0.13,10.00,10.014825953998844,9.79240831294154,34.903633920253995,5.3298578576944475
1708513272.24,10.87498665,106.8033752,-0.83,-0.31,10.06,10.095894655199652,10.848831726008134,39.055794213629284,5.26713308375246
1708513273.24,10.87488937,106.8033676,-0.17,-0.12,9.97,9.967108546503233,9.790368825645773,35.245327772324785,5.199944033449396
1708513274.24,10.87480164,106.8033752,-1.75,-0.12,8.57,8.744454750805732,9.370390960114987,34.07414861763389,4.47128768782731
1708513275.23,10.87471771,106.8033829,-0.72,-0.28,9.01,9.044984644664812,7.422261353518033,26.19621703168442,4.909504276018797
1708513276.25,10.87465096,106.8033829,-0.54,-0.23,9.21,9.22380690869496,10.943645757845013,39.795075099723874,4.71639403954193
1708513277.24,10.87455368,106.8033981,-0.44,-0.00,10.69,10.697249516685222,9.792408438994187,35.25267038037907,5.5808661598374725
1708513278.24,10.87446594,106.8034058,-0.96,-0.00,10.50,10.54259165902241,9.688994857151418,34.880381485745104,5.500179549430089
1708513279.24,10.87438011,106.8033905,-0.93,-0.13,9.49,9.53768039002263,7.741390793132186,27.5930763548752,5.075922537689486
