Lat,Lon,IRI
10.87601471,106.8015594,2.568983276265383
10.87606335,106.8015671,2.4696821166083116
10.87611389,106.8015671,3.0827650378281874
10.87616253,106.8015747,5.4533595929231256
10.87620735,106.8015747,1.6271952155862413
10.87624741,106.8015823,2.521882935316069
10.87628651,106.80159,2.7226670160248396
10.87632656,106.8016129,2.8608886478733844
10.8763628,106.8016357,1.9552077787935207
10.87639141,106.8016815,2.535343160857143
10.87641048,106.8017349,3.5204689674570973
10.87641811,106.8017883,3.364727254272411
10.87642574,106.801857,3.1552463413053076
10.87643051,106.8019257,3.237419036689065
10.87643623,106.802002,3.0745560731667996
10.87644196,106.8020706,3.1511040033634834
10.87644386,106.8021545,3.014801676000048
10.87644577,106.8022308,2.7521142859182754
10.87644672,106.8023071,2.966995320855041
10.87644672,106.8023834,3.155833439903098
10.87644577,106.8024521,2.7794275309809606
10.87644577,106.8025208,3.5855072030848945
10.87644577,106.8025894,3.5486171693366306
10.87644386,106.8026505,3.1827965668437614
10.87644005,106.8027191,5.851426473922598
10.87643814,106.8027725,3.249526834421979
10.87643242,106.8028336,2.859707851989727
10.87642765,106.802887,3.8388696140850773
10.87643337,106.802948,2.9412624620233085
10.87644768,106.803009,2.633406693463261
10.87644863,106.8030701,2.3264759391626195
10.87644386,106.8031082,2.3170391960774
10.87644863,106.803154,2.779189057351471
10.87644958,106.8031845,2.6252275448937588
10.87647343,106.8032303,2.400790521935596
10.87650681,106.8032532,2.907542594331966
10.87652969,106.8032455,3.2256594985415714
10.87655258,106.8032303,2.8185937974203954
10.87656021,106.8032074,2.20288755185949
10.87655926,106.8031693,2.9517381314269846
10.87655258,106.8031311,3.434496550662652
10.87654209,106.803093,2.560558030582509
10.87653542,106.8030396,3.0029722261493057
10.87652874,106.8029785,2.9549652137403104
10.87652397,106.8029099,2.965968219765054
10.87652111,106.8028412,3.1568289138906573
10.8765173,106.8027649,2.4746967786609844
10.87651825,106.8026886,2.804090017365525
10.87652779,106.8026123,2.7509967853864987
10.87652969,106.8025436,2.943592682273309
10.87652874,106.8024673,2.7969591957731876
10.87653065,106.8023911,3.08247477256208
10.87653351,106.8023224,2.8390986312033837
10.87652874,106.8022461,2.7175657925613663
10.8765316,106.8021774,2.644495179989464
10.87651825,106.8021088,2.6816320225017143
10.87651253,106.8020401,2.621063197892468
10.8765049,106.8019714,3.2770901411343103
10.87650299,106.8018951,2.803211704862078
10.87650204,106.8018265,3.5229928161035495
10.87649059,106.8017654,2.7538912978465593
10.87648201,106.8016968,3.1759839066127573
10.87645531,106.8016357,2.6379014121609132
10.87644291,106.8015671,3.0445122046461757
10.87643623,106.8014984,3.3848380043199664
10.8764286,106.8014297,2.893832474938111
10.87642288,106.8013611,3.3400283179005354
10.87641144,106.8012924,1.8155383892717878
10.87639809,106.8012314,3.2114997137882813
10.87641048,106.8011627,2.585011673744678
10.87640476,106.8011246,2.3443305369454084
10.87639332,106.8010788,2.7264334828717143
10.87638474,106.8010559,2.979014076226627
10.87637234,106.8010406,2.7826115366013666
10.87635136,106.8010025,2.7170812181866415
10.87633133,106.8009872,2.431876305044226
10.87631226,106.8009644,3.2802171582167334
10.87629318,106.8009644,2.8128473604956796
10.87629604,106.8009796,2.9670579434932827
10.87628841,106.8009949,2.7167469018023263
10.87629223,106.8010254,2.5783396870981137
10.87629414,106.8010712,3.10578274729326
10.87630939,106.8011093,2.6883663089487606
10.87632656,106.8011475,2.6295136557626484
10.87634277,106.8012009,2.762379838832286
10.87635326,106.8012466,2.826835990000281
10.87636471,106.8012924,2.345509781378321
10.87636948,106.8013382,2.661447291864319
10.87636757,106.801384,3.1764771235510167
10.87636566,106.8014374,0.8964947717595999
10.87635136,106.8014679,2.9387687753937675
10.87633514,106.8014908,2.9369518896546585
10.87631893,106.8015137,2.059258115158129
10.8762989,106.8015289,1.742439928792155
10.87627411,106.8015442,3.2970360903685467
10.87624741,106.8015518,3.523059108190751
10.87623119,106.8015671,3.3681937257067047
10.87620449,106.8015671,2.9943265927012215
10.87617302,106.8015671,2.969488069493617
10.87612629,106.8015594,3.656185181467256
10.87608528,106.8015671,3.5551653285604683
10.87602615,106.8015518,2.665975533397083
10.8759613,106.8015442,2.7095680331013337
10.87590408,106.8015366,2.6334921866742387
10.87585449,106.8015366,2.612408342551447
10.8758049,106.8015366,2.0465304447404904
10.87576103,106.8015289,2.6436093138560457
10.87572193,106.8015213,3.8460775824444764
10.87568092,106.8015137,2.4358004077160076
10.87564087,106.8015137,4.585402533050228
10.87559128,106.801506,2.7476997819481164
10.87554264,106.8014984,2.9691747535900506
10.875494,106.8014984,2.2206859895927242
10.87544537,106.8014908,2.995691352075827
10.87539196,106.8014832,3.0394906289210786
10.87534904,106.8014526,2.6219075977671236
10.87530231,106.8014297,2.6190179476195588
10.87526321,106.8014145,1.0100744976575622
